LEVEL,AREA,YEAR,MONTH,MARKET_SEGMENT,FLIGHT_TYPE,FLIGHT_PHASE,NB_FLIGHTS,NOX_KG,SOX_KG,CO2_KG,DATE
STATE,NL,2020,9,regional,A,taxi-in,4135,452.4499999999997,141.63999999999996,530500.0000000002,2020-09-01
STATE,NL,2020,9,regional,I,taxi-in,8,0.01,0.01,0.0,2020-09-01
STATE,NL,2020,9,regional,D,taxi-out,4138,985.99,307.1200000000001,1150800.0,2020-09-01
STATE,NL,2020,9,regional,I,taxi-out,8,1.6100000000000003,0.52,2000.0,2020-09-01
STATE,NO,2020,9,business,D,cruise,133,474.9300000000003,37.52,141999.9999999999,2020-09-01
STATE,NO,2020,9,business,O,cruise,122,849.6299999999998,76.85999999999999,288700.0000000002,2020-09-01
STATE,NO,2020,9,business,A,cruise,133,98.87,16.11999999999999,60700.00000000002,2020-09-01
STATE,NO,2020,9,business,I,cruise,1348,1056.32,256.8299999999999,964800.0000000002,2020-09-01
STATE,NO,2020,9,business,I,descent,1348,146.09000000000003,62.62,236199.99999999988,2020-09-01
STATE,NO,2020,9,business,A,descent,133,33.63000000000001,5.979999999999996,22599.99999999999,2020-09-01
STATE,NO,2020,9,business,I,climb,1348,477.3900000000001,91.23,343199.9999999999,2020-09-01
STATE,NO,2020,9,business,D,climb,133,111.90999999999998,9.899999999999997,37300.00000000002,2020-09-01
STATE,NO,2020,9,business,I,taxi-in,1348,0.05,0.04,200.0,2020-09-01
STATE,NO,2020,9,business,I,taxi-out,1348,75.81000000000016,61.070000000000086,223199.99999999945,2020-09-01
STATE,NO,2020,9,business,D,taxi-out,133,16.20999999999999,5.709999999999994,21799.999999999993,2020-09-01
STATE,NO,2020,9,cargo,D,cruise,228,15217.330000000002,438.35,1644000.0,2020-09-01
STATE,NO,2020,9,cargo,O,cruise,122,10911.77,610.85,2290800.0000000005,2020-09-01
STATE,NO,2020,9,cargo,A,cruise,228,1750.51,142.36000000000004,533699.9999999999,2020-09-01
STATE,NO,2020,9,cargo,I,cruise,392,2258.19,276.39000000000004,1036400.0000000003,2020-09-01
STATE,NO,2020,9,cargo,I,descent,392,138.81,24.72,93000.0,2020-09-01
STATE,NO,2020,9,cargo,A,descent,228,802.3500000000003,55.31,207500.0000000001,2020-09-01
STATE,NO,2020,9,cargo,I,climb,392,432.34,35.78,134300.0,2020-09-01
STATE,NO,2020,9,cargo,D,climb,228,4162.700000000001,92.9,348299.9999999999,2020-09-01
STATE,NO,2020,9,cargo,I,taxi-in,392,2.8099999999999996,1.4,5399.999999999999,2020-09-01
STATE,NO,2020,9,cargo,A,taxi-in,228,88.16000000000001,22.88,86200.0,2020-09-01
STATE,NO,2020,9,cargo,D,taxi-out,228,332.19,59.12,222099.99999999997,2020-09-01
STATE,NO,2020,9,cargo,I,taxi-out,392,62.95,22.57,83699.99999999999,2020-09-01
STATE,NO,2020,9,lowcost,A,cruise,807,2050.31,207.88,780700.0,2020-09-01
STATE,NO,2020,9,lowcost,O,cruise,139,2740.19,179.0,671499.9999999999,2020-09-01
STATE,NO,2020,9,lowcost,D,cruise,811,18124.460000000006,745.25,2796000.0,2020-09-01
STATE,NO,2020,9,lowcost,I,cruise,2465,67135.15999999999,3324.8700000000003,12468100.0,2020-09-01
STATE,NO,2020,9,lowcost,A,descent,807,1213.58,101.26000000000002,380200.0000000001,2020-09-01
STATE,NO,2020,9,lowcost,I,descent,2465,3858.83,320.87,1203800.0,2020-09-01
STATE,NO,2020,9,lowcost,I,climb,2465,11461.0,424.68999999999994,1592900.0000000007,2020-09-01
STATE,NO,2020,9,lowcost,D,climb,811,3716.3399999999992,132.79,498300.0,2020-09-01
STATE,NO,2020,9,lowcost,I,taxi-in,2465,312.8400000000001,59.75000000000001,223900.0,2020-09-01
STATE,NO,2020,9,lowcost,A,taxi-in,807,264.1700000000001,45.620000000000005,170799.99999999988,2020-09-01
STATE,NO,2020,9,lowcost,D,taxi-out,811,472.61000000000024,85.11,319800.00000000006,2020-09-01
STATE,NO,2020,9,lowcost,I,taxi-out,2465,1210.3599999999997,229.55000000000004,865299.9999999998,2020-09-01
STATE,NO,2020,9,mainline,D,cruise,722,23417.209999999995,844.1700000000003,3166700.000000002,2020-09-01
STATE,NO,2020,9,mainline,O,cruise,1938,133371.38999999996,6540.0499999999965,24528100.00000002,2020-09-01
STATE,NO,2020,9,mainline,A,cruise,719,2944.26,260.2900000000001,975700.0000000003,2020-09-01
STATE,NO,2020,9,mainline,I,cruise,4179,114502.07000000008,5616.839999999998,21063300.0,2020-09-01
STATE,NO,2020,9,mainline,A,descent,719,1321.6199999999992,101.89999999999996,382499.9999999999,2020-09-01
STATE,NO,2020,9,mainline,I,descent,4179,6340.340000000002,536.6099999999999,2013000.0,2020-09-01
STATE,NO,2020,9,mainline,I,climb,4179,19424.08,734.4300000000004,2754300.0,2020-09-01
STATE,NO,2020,9,mainline,D,climb,722,5031.929999999998,141.39,530199.9999999998,2020-09-01
STATE,NO,2020,9,mainline,I,taxi-in,4179,533.8100000000001,101.21,380000.00000000006,2020-09-01
STATE,NO,2020,9,mainline,A,taxi-in,719,356.73999999999984,65.15000000000002,243599.99999999997,2020-09-01
STATE,NO,2020,9,mainline,I,taxi-out,4179,1976.889999999999,375.99000000000007,1413500.0,2020-09-01
STATE,NO,2020,9,mainline,D,taxi-out,722,596.9499999999999,107.18000000000004,402300.0,2020-09-01
STATE,NO,2020,9,other,A,cruise,649,1371.7099999999991,182.57,685900.000000001,2020-09-01
STATE,NO,2020,9,other,O,cruise,242,19284.93,1140.7799999999995,4278400.0,2020-09-01
STATE,NO,2020,9,other,I,cruise,2831,832.579999999998,282.50999999999993,1062500.0000000016,2020-09-01
STATE,NO,2020,9,other,D,cruise,661,3525.7000000000035,282.6599999999999,1060599.9999999998,2020-09-01
STATE,NO,2020,9,other,O,descent,242,0.35,0.19,700.0,2020-09-01
STATE,NO,2020,9,other,A,descent,649,327.5100000000001,137.49000000000012,516900.00000000023,2020-09-01
STATE,NO,2020,9,other,D,descent,661,101.16,56.610000000000014,212300.0,2020-09-01
STATE,NO,2020,9,other,I,descent,2831,906.4299999999996,432.39,1622200.000000001,2020-09-01
STATE,NO,2020,9,other,O,climb,242,815.96,46.309999999999995,173800.0,2020-09-01
STATE,NO,2020,9,other,A,climb,649,385.03,89.89999999999999,337499.99999999994,2020-09-01
STATE,NO,2020,9,other,I,climb,2831,2168.9599999999996,470.53999999999985,1767600.0000000012,2020-09-01
STATE,NO,2020,9,other,D,climb,661,994.9099999999996,154.55999999999997,579400.0,2020-09-01
STATE,NO,2020,9,other,A,taxi-in,649,2.2,0.43,1600.0,2020-09-01
STATE,NO,2020,9,other,I,taxi-in,2831,0.86,0.1699999999999999,700.0,2020-09-01
STATE,NO,2020,9,other,I,taxi-out,2831,97.8900000000001,85.05000000000007,318399.9999999999,2020-09-01
STATE,NO,2020,9,other,D,taxi-out,661,73.10000000000001,42.51,158800.0,2020-09-01
STATE,NO,2020,9,other,O,taxi-out,242,1.33,0.36,1400.0,2020-09-01
STATE,NO,2020,9,other,A,taxi-out,649,50.48000000000001,46.62,176800.00000000006,2020-09-01
STATE,NO,2020,9,regional,I,cruise,8664,13309.159999999998,2909.519999999999,10911399.999999996,2020-09-01
STATE,NO,2020,9,regional,D,cruise,798,6034.949999999999,588.5999999999999,2208100.0,2020-09-01
STATE,NO,2020,9,regional,O,cruise,33,80.64000000000001,20.41,76400.0,2020-09-01
STATE,NO,2020,9,regional,A,cruise,797,1511.2,247.46000000000012,928500.0000000005,2020-09-01
STATE,NO,2020,9,regional,A,descent,797,531.9200000000002,57.74000000000001,215999.9999999999,2020-09-01
STATE,NO,2020,9,regional,I,descent,8664,1311.5899999999997,503.55000000000007,1888300.0,2020-09-01
STATE,NO,2020,9,regional,I,climb,8664,3586.8400000000033,629.3,2359800.000000001,2020-09-01
STATE,NO,2020,9,regional,D,climb,798,834.2400000000002,62.330000000000005,233999.99999999997,2020-09-01
STATE,NO,2020,9,regional,A,taxi-in,797,60.349999999999994,15.369999999999994,58100.00000000001,2020-09-01
STATE,NO,2020,9,regional,I,taxi-in,8664,99.28000000000004,61.10000000000005,231199.9999999999,2020-09-01
STATE,NO,2020,9,regional,D,taxi-out,798,186.12000000000003,49.77,184599.99999999997,2020-09-01
STATE,NO,2020,9,regional,I,taxi-out,8664,531.4699999999997,374.7199999999998,1384199.9999999995,2020-09-01
STATE,PL,2020,9,business,I,cruise,245,349.0799999999999,52.45000000000001,197500.0000000001,2020-09-01
STATE,PL,2020,9,business,A,cruise,528,457.4799999999987,72.14000000000001,272899.9999999996,2020-09-01
STATE,PL,2020,9,business,O,cruise,1829,8030.840000000003,739.1200000000002,2776199.9999999953,2020-09-01
STATE,PL,2020,9,business,D,cruise,521,1664.719999999999,150.33,567299.9999999998,2020-09-01
STATE,PL,2020,9,business,D,descent,521,0.09,0.05,200.0,2020-09-01
STATE,PL,2020,9,business,I,descent,245,58.53999999999998,17.41999999999999,65900.00000000003,2020-09-01
STATE,PL,2020,9,business,O,descent,1829,1.2200000000000002,0.3,1000.0,2020-09-01
STATE,PL,2020,9,business,A,descent,528,116.12,21.25999999999997,82600.00000000016,2020-09-01
STATE,PL,2020,9,business,D,climb,521,321.9799999999997,29.369999999999997,111500.00000000006,2020-09-01
STATE,PL,2020,9,business,A,climb,528,0.8300000000000001,0.19,799.9999999999999,2020-09-01
STATE,PL,2020,9,business,O,climb,1829,6.42,0.57,2100.0,2020-09-01
STATE,PL,2020,9,business,I,climb,245,137.53999999999994,16.21999999999999,61400.0,2020-09-01
STATE,PL,2020,9,business,I,taxi-in,245,2.99,1.3000000000000005,4900.0,2020-09-01
STATE,PL,2020,9,business,A,taxi-in,528,9.259999999999993,2.799999999999998,10999.999999999989,2020-09-01
STATE,PL,2020,9,business,O,taxi-out,1829,0.15,0.15,500.0,2020-09-01
STATE,PL,2020,9,business,A,taxi-out,528,0.15,0.15,500.0,2020-09-01
STATE,PL,2020,9,business,D,taxi-out,521,48.94000000000005,18.58999999999996,72100.0000000002,2020-09-01
STATE,PL,2020,9,business,I,taxi-out,245,20.399999999999995,9.989999999999988,36500.00000000002,2020-09-01
STATE,PL,2020,9,cargo,I,cruise,42,1123.2399999999998,59.51,223500.0,2020-09-01
STATE,PL,2020,9,cargo,D,cruise,351,9160.299999999996,477.4100000000001,1790300.0000000007,2020-09-01
STATE,PL,2020,9,cargo,O,cruise,2727,187970.10999999993,9517.169999999998,35691300.00000001,2020-09-01
STATE,PL,2020,9,cargo,A,cruise,349,2040.019999999999,197.11000000000004,739500.0000000002,2020-09-01
STATE,PL,2020,9,cargo,I,descent,42,50.56999999999999,4.72,17900.0,2020-09-01
STATE,PL,2020,9,cargo,A,descent,349,489.25000000000017,47.91,179899.99999999997,2020-09-01
STATE,PL,2020,9,cargo,O,descent,2727,2.43,1.36,5100.0,2020-09-01
STATE,PL,2020,9,cargo,D,climb,351,1789.6899999999998,71.94999999999996,270100.0,2020-09-01
STATE,PL,2020,9,cargo,I,climb,42,200.84,7.69,28900.0,2020-09-01
STATE,PL,2020,9,cargo,I,taxi-in,42,1.25,0.2799999999999999,1100.0,2020-09-01
STATE,PL,2020,9,cargo,A,taxi-in,349,45.400000000000006,9.259999999999998,34700.00000000001,2020-09-01
STATE,PL,2020,9,cargo,I,taxi-out,42,23.06,4.71,17300.000000000004,2020-09-01
STATE,PL,2020,9,cargo,D,taxi-out,351,191.32,41.41000000000001,152699.99999999997,2020-09-01
STATE,PL,2020,9,lowcost,D,cruise,3353,104904.21999999996,4568.070000000002,17133600.0,2020-09-01
STATE,PL,2020,9,lowcost,A,cruise,3352,17077.619999999984,1491.9099999999994,5594900.000000008,2020-09-01
STATE,PL,2020,9,lowcost,O,cruise,3015,49508.48,3256.8199999999997,12215099.999999996,2020-09-01
STATE,PL,2020,9,lowcost,I,cruise,29,734.58,36.33,136299.99999999997,2020-09-01
STATE,PL,2020,9,lowcost,I,descent,29,43.85,3.66,13700.0,2020-09-01
STATE,PL,2020,9,lowcost,O,descent,3015,6.18,0.57,2100.0,2020-09-01
STATE,PL,2020,9,lowcost,A,descent,3352,4908.119999999997,413.11999999999983,1549400.0000000016,2020-09-01
STATE,PL,2020,9,lowcost,D,climb,3353,17930.280000000002,641.5900000000005,2407599.9999999995,2020-09-01
STATE,PL,2020,9,lowcost,I,climb,29,149.15,5.34,20100.0,2020-09-01
STATE,PL,2020,9,lowcost,O,climb,3015,1.62,0.0699999999999999,200.0,2020-09-01
STATE,PL,2020,9,lowcost,I,taxi-in,29,6.84,1.2500000000000002,4800.000000000001,2020-09-01
STATE,PL,2020,9,lowcost,A,taxi-in,3352,811.6300000000005,146.00000000000006,547099.9999999998,2020-09-01
STATE,PL,2020,9,lowcost,D,taxi-out,3353,1804.1899999999991,320.1199999999997,1201899.9999999993,2020-09-01
STATE,PL,2020,9,lowcost,I,taxi-out,29,17.02,3.0999999999999996,11700.0,2020-09-01
STATE,PL,2020,9,mainline,O,cruise,4181,176819.3199999999,9294.45000000001,34858699.99999999,2020-09-01
STATE,PL,2020,9,mainline,A,cruise,519,3180.300000000002,286.03000000000003,1072900.0,2020-09-01
STATE,PL,2020,9,mainline,I,cruise,3,74.80999999999999,3.49,13100.0,2020-09-01
STATE,PL,2020,9,mainline,D,cruise,516,23448.34999999999,990.9200000000002,3716700.0,2020-09-01
STATE,PL,2020,9,mainline,A,descent,519,928.88,78.33000000000001,294400.00000000006,2020-09-01
STATE,PL,2020,9,mainline,I,descent,3,5.02,0.42,1600.0,2020-09-01
STATE,PL,2020,9,mainline,I,climb,3,16.85,0.64,2400.0,2020-09-01
STATE,PL,2020,9,mainline,D,climb,516,3667.5900000000006,132.34,496600.0000000002,2020-09-01
STATE,PL,2020,9,mainline,A,taxi-in,519,151.74999999999997,28.419999999999995,107200.0,2020-09-01
STATE,PL,2020,9,mainline,I,taxi-in,3,0.38,0.07,300.0,2020-09-01
STATE,PL,2020,9,mainline,D,taxi-out,516,353.13000000000005,67.20000000000003,250500.00000000003,2020-09-01
STATE,PL,2020,9,mainline,I,taxi-out,3,1.04,0.2,800.0,2020-09-01
STATE,PL,2020,9,other,I,cruise,881,2214.209999999997,267.78000000000014,1005100.0000000014,2020-09-01
STATE,PL,2020,9,other,A,cruise,981,3141.230000000002,328.08,1232800.0000000012,2020-09-01
STATE,PL,2020,9,other,O,cruise,1531,39360.82000000003,2559.07,9600900.000000004,2020-09-01
STATE,PL,2020,9,other,D,cruise,974,27142.530000000013,1134.0400000000002,4255099.999999994,2020-09-01
STATE,PL,2020,9,other,D,descent,974,2.01,1.13,4200.0,2020-09-01
STATE,PL,2020,9,other,O,descent,1531,7.21,0.75,2900.0000000000005,2020-09-01
STATE,PL,2020,9,other,A,descent,981,1093.8099999999995,101.90999999999994,383400.0000000002,2020-09-01
STATE,PL,2020,9,other,I,descent,881,964.2100000000004,277.6400000000001,1042099.9999999999,2020-09-01
STATE,PL,2020,9,other,I,climb,881,1774.3599999999994,242.1199999999999,909000.0000000006,2020-09-01
STATE,PL,2020,9,other,O,climb,1531,1.19,0.29,1000.0,2020-09-01
STATE,PL,2020,9,other,A,climb,981,4.180000000000001,0.97,3800.0,2020-09-01
STATE,PL,2020,9,other,D,climb,974,4640.900000000001,185.6099999999999,697600.0000000007,2020-09-01
STATE,PL,2020,9,other,A,taxi-in,981,84.48,16.509999999999987,62000.00000000003,2020-09-01
STATE,PL,2020,9,other,I,taxi-in,881,7.880000000000002,1.9200000000000008,7200.000000000001,2020-09-01
STATE,PL,2020,9,other,A,taxi-out,981,0.4,0.36,1500.0,2020-09-01
STATE,PL,2020,9,other,D,taxi-out,974,393.8500000000004,79.82,303699.9999999994,2020-09-01
STATE,PL,2020,9,other,I,taxi-out,881,62.22000000000001,29.800000000000008,112300.0,2020-09-01
STATE,PL,2020,9,regional,I,cruise,1471,4970.330000000001,872.7600000000002,3272800.0000000005,2020-09-01
STATE,PL,2020,9,regional,D,cruise,1892,23420.090000000015,1911.6,7169299.999999994,2020-09-01
STATE,PL,2020,9,regional,A,cruise,1896,5898.749999999996,744.4600000000004,2792799.999999998,2020-09-01
STATE,PL,2020,9,regional,O,cruise,1223,8036.94,933.6100000000004,3501200.0000000014,2020-09-01
STATE,PL,2020,9,regional,A,descent,1896,1467.12,149.77000000000004,562399.9999999998,2020-09-01
STATE,PL,2020,9,regional,O,descent,1223,0.08,0.04,200.0,2020-09-01
STATE,PL,2020,9,regional,I,descent,1471,402.6499999999999,91.88,344300.0,2020-09-01
STATE,PL,2020,9,regional,O,climb,1223,0.68,0.05,200.0,2020-09-01
STATE,PL,2020,9,regional,D,climb,1892,3622.8599999999983,230.8499999999999,866200.0000000005,2020-09-01
STATE,PL,2020,9,regional,I,climb,1471,1030.95,113.86,426500.0,2020-09-01
STATE,PL,2020,9,regional,I,taxi-in,1471,60.639999999999986,29.68,111799.99999999996,2020-09-01
STATE,PL,2020,9,regional,A,taxi-in,1896,159.51999999999995,38.709999999999994,144600.0,2020-09-01
STATE,PL,2020,9,regional,I,taxi-out,1471,152.61,77.81,289599.99999999994,2020-09-01
STATE,PL,2020,9,regional,D,taxi-out,1892,486.6599999999999,117.35000000000004,439899.9999999998,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,D,cruise,510,2823.3200000000006,204.55000000000004,769299.9999999999,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,I,cruise,80,288.3999999999999,28.930000000000003,108500.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,O,cruise,125,884.7299999999998,78.51999999999997,294799.9999999999,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,A,cruise,503,684.5799999999998,90.18999999999996,340400.00000000023,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,I,descent,80,42.65,6.08,22900.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,A,descent,503,227.24999999999991,32.199999999999996,121800.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,I,climb,80,108.20000000000005,7.51,27999.999999999996,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,D,climb,510,602.6099999999994,40.24999999999998,151800.00000000006,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,A,taxi-in,503,34.77000000000002,9.389999999999976,36200.00000000004,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,I,taxi-in,80,5.34,1.3300000000000003,4999.999999999999,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,D,taxi-out,510,84.82000000000001,24.02999999999998,90400.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,business,I,taxi-out,80,13.31,3.919999999999999,14999.999999999996,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,A,cruise,168,650.8,69.15,259300.00000000006,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,O,cruise,225,18225.64,931.99,3494700.000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,I,cruise,45,1574.0499999999995,84.61999999999999,317200.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,D,cruise,167,5209.069999999999,226.35000000000005,849500.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,I,descent,45,142.25,10.23,38200.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,A,descent,168,390.69000000000005,32.53,122200.00000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,I,climb,45,392.78,17.03,63900.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,D,climb,167,1648.7900000000002,59.330000000000005,222600.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,A,taxi-in,168,91.48,16.919999999999998,63600.00000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,I,taxi-in,45,12.42,2.33,8800.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,D,taxi-out,167,173.20999999999998,32.31999999999999,121500.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,cargo,I,taxi-out,45,51.28,9.51,36000.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,O,cruise,3679,73649.42999999989,5085.460000000002,19073199.999999978,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,A,cruise,3795,26868.569999999974,2233.409999999999,8377400.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,D,cruise,3798,117343.56999999985,5185.659999999998,19448400.00000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,I,cruise,258,11466.25,604.1600000000001,2266000.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,A,descent,3795,6528.390000000003,549.1299999999998,2060699.9999999993,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,I,descent,258,540.2299999999999,45.36,169999.99999999997,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,D,climb,3798,26788.03000000001,997.7399999999994,3743199.999999998,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,I,climb,258,1967.6600000000003,68.44000000000001,256899.99999999997,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,A,taxi-in,3795,866.4899999999998,164.3900000000001,617599.9999999999,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,I,taxi-in,258,47.27,9.16,34500.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,D,taxi-out,3798,2214.6200000000017,417.8000000000002,1577600.000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,lowcost,I,taxi-out,258,139.61,27.080000000000005,101700.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,D,cruise,2486,104794.30999999995,3784.730000000001,14193200.000000006,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,O,cruise,2097,91997.54000000004,5162.890000000002,19363000.00000002,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,A,cruise,2485,22444.179999999993,1548.310000000001,5807799.999999996,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,I,cruise,448,15062.29,824.8199999999999,3093000.000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,A,descent,2485,4319.369999999999,355.3300000000001,1332200.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,I,descent,448,734.79,67.81,254100.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,D,climb,2486,21210.0,681.9200000000001,2557300.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,I,climb,448,2427.2799999999997,97.18,364500.00000000006,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,A,taxi-in,2485,654.9800000000001,116.55,436400.0000000002,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,I,taxi-in,448,67.60999999999999,13.52,50900.00000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,D,taxi-out,2486,1743.0799999999992,309.16,1157100.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,mainline,I,taxi-out,448,205.06,41.32,154000.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,D,cruise,211,12426.270000000002,385.2600000000001,1445499.9999999998,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,I,cruise,204,867.0399999999998,108.20000000000002,405600.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,A,cruise,225,1847.6499999999992,140.3,527400.0000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,O,cruise,362,24617.53,1123.7800000000002,4214699.999999999,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,I,descent,204,148.39,52.21,195900.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,D,descent,211,0.0,0.0,0.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,A,descent,225,449.8700000000004,40.03000000000001,150500.00000000006,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,O,descent,362,0.35,0.19,700.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,D,climb,211,2720.5200000000004,75.38999999999999,283000.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,O,climb,362,2.3099999999999996,0.16,600.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,A,climb,225,0.04,0.01,0.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,I,climb,204,686.67,83.01,311500.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,I,taxi-in,204,8.22,1.88,7400.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,A,taxi-in,225,64.28,11.359999999999998,43500.000000000015,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,I,taxi-out,204,22.42,9.589999999999996,35500.00000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,other,D,taxi-out,211,175.1,31.559999999999995,119299.99999999993,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,O,cruise,57,611.85,49.91000000000001,187500.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,A,cruise,619,788.0699999999997,183.49,688999.9999999999,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,I,cruise,594,1459.9900000000002,254.0,952499.9999999998,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,D,cruise,624,4368.309999999999,512.68,1923599.9999999998,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,A,descent,619,226.23,46.779999999999994,175899.99999999997,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,I,descent,594,114.14,42.1,157999.99999999997,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,I,climb,594,482.26,78.86,296100.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,D,climb,624,803.1899999999999,70.31999999999998,264000.0,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,I,taxi-in,594,16.57,10.79,40400.00000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,A,taxi-in,619,36.94000000000001,16.76,63100.00000000001,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,D,taxi-out,624,102.12,46.010000000000005,171000.00000000003,2020-09-01
STATE,PT - Lisbon FIR,2020,9,regional,I,taxi-out,594,44.84999999999999,30.749999999999996,113800.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,business,D,cruise,11,227.20999999999992,13.63,51300.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,business,O,cruise,96,1801.5299999999988,145.56999999999996,546399.9999999999,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,business,A,cruise,13,27.09,4.54,17000.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,business,A,descent,13,23.020000000000003,2.22,8300.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,business,D,climb,11,126.84,7.89,29799.999999999996,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,business,D,taxi-out,11,1.05,0.25,1100.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,cargo,A,cruise,2,112.54,8.05,30200.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,cargo,O,cruise,182,37529.34,1708.8700000000008,6408599.999999999,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,cargo,A,descent,2,26.31,1.87,7000.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,lowcost,A,cruise,68,204.13,39.3,147499.99999999997,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,lowcost,O,cruise,167,5914.299999999999,443.92,1665300.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,lowcost,D,cruise,67,6874.3,274.69,1030000.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,lowcost,A,descent,68,362.58,30.12,113200.0,2020-09-01
STATE,PT - Santa Maria FIR,2020,9,lowcost,D,climb,67,1937.38,78.17999999999999,293100.0,2020-09-01
