LEVEL,AREA,YEAR,MONTH,MARKET_SEGMENT,FLIGHT_TYPE,FLIGHT_PHASE,NB_FLIGHTS,NOX_KG,SOX_KG,CO2_KG,DATE
NETWORK,RP3,2021,8,regional,I,descent,74479,33921.64,5261.750000000023,19742500.00000006,2021-08-01
NETWORK,RP3,2021,8,regional,D,descent,3634,6.880000000000001,2.52,9400.000000000002,2021-08-01
NETWORK,RP3,2021,8,regional,D,climb,3634,5332.910000000004,398.5099999999999,1496199.9999999993,2021-08-01
NETWORK,RP3,2021,8,regional,A,climb,3608,11.45,2.19,8200.0,2021-08-01
NETWORK,RP3,2021,8,regional,O,climb,2243,907.7099999999998,127.70999999999998,478300.0,2021-08-01
NETWORK,RP3,2021,8,regional,I,climb,74479,89775.43000000017,7770.809999999994,29162099.99999996,2021-08-01
NETWORK,RP3,2021,8,regional,I,taxi-in,74479,4696.360000000013,1445.9899999999789,5436099.99999999,2021-08-01
NETWORK,RP3,2021,8,regional,A,taxi-in,3608,315.2000000000002,104.58999999999996,393699.99999999994,2021-08-01
NETWORK,RP3,2021,8,regional,D,taxi-in,3634,0.27,0.24,899.9999999999999,2021-08-01
NETWORK,RP3,2021,8,regional,A,taxi-out,3608,1.1700000000000002,1.1,4000.0,2021-08-01
NETWORK,RP3,2021,8,regional,O,taxi-out,2243,82.43,52.68999999999999,195200.0,2021-08-01
NETWORK,RP3,2021,8,regional,I,taxi-out,74479,12921.090000000013,4431.319999999993,16563900.000000022,2021-08-01
NETWORK,RP3,2021,8,regional,D,taxi-out,3634,795.4999999999998,267.5500000000002,1005400.0000000002,2021-08-01
NETWORK,RP3,2021,9,business,D,cruise,9957,134934.98999999953,10934.54000000019,41109199.999999434,2021-09-01
NETWORK,RP3,2021,9,business,A,cruise,9867,81337.78999999972,8034.050000000368,30224999.999999534,2021-09-01
NETWORK,RP3,2021,9,business,O,cruise,3366,38758.87999999994,3360.9900000000093,12628700.000000041,2021-09-01
NETWORK,RP3,2021,9,business,I,cruise,51207,260720.70999998783,27075.47000000095,101946800.00000434,2021-09-01
NETWORK,RP3,2021,9,business,D,descent,9957,117.2599999999999,26.03999999999998,98300.00000000004,2021-09-01
NETWORK,RP3,2021,9,business,I,descent,51207,14928.140000000392,2971.400000000077,11254600.000001565,2021-09-01
NETWORK,RP3,2021,9,business,A,descent,9867,4842.910000000009,647.829999999985,2452099.999999967,2021-09-01
NETWORK,RP3,2021,9,business,O,descent,3366,178.67999999999992,36.34,136599.99999999997,2021-09-01
NETWORK,RP3,2021,9,business,I,climb,51207,40882.22999999988,3691.660000000157,13962700.000001179,2021-09-01
NETWORK,RP3,2021,9,business,A,climb,9867,198.92,20.709999999999997,78600.00000000004,2021-09-01
NETWORK,RP3,2021,9,business,O,climb,3366,330.74,39.93999999999998,150500.0,2021-09-01
NETWORK,RP3,2021,9,business,D,climb,9957,13186.920000000027,837.4599999999833,3169199.999999949,2021-09-01
NETWORK,RP3,2021,9,business,I,taxi-in,51207,1339.009999999926,457.26999999997474,1727799.9999999257,2021-09-01
NETWORK,RP3,2021,9,business,A,taxi-in,9867,532.6199999999966,140.540000000001,536400.000000011,2021-09-01
NETWORK,RP3,2021,9,business,D,taxi-out,9957,1845.799999999953,512.2599999999923,1945499.9999999763,2021-09-01
NETWORK,RP3,2021,9,business,O,taxi-out,3366,41.58999999999999,22.67999999999999,84500.00000000001,2021-09-01
NETWORK,RP3,2021,9,business,A,taxi-out,9867,23.769999999999985,11.729999999999984,43000.000000000095,2021-09-01
NETWORK,RP3,2021,9,business,I,taxi-out,51207,5360.430000000396,2099.919999999609,7970100.000000767,2021-09-01
NETWORK,RP3,2021,9,cargo,I,cruise,16263,785592.6400000013,43785.30000000005,164224500.0000003,2021-09-01
NETWORK,RP3,2021,9,cargo,O,cruise,1925,285136.5200000008,14549.97,54571599.99999997,2021-09-01
NETWORK,RP3,2021,9,cargo,A,cruise,6580,927453.9200000028,50055.42000000002,187735800.00000024,2021-09-01
NETWORK,RP3,2021,9,cargo,D,cruise,6568,1812089.1900000009,69913.26999999987,262214500.00000092,2021-09-01
NETWORK,RP3,2021,9,cargo,D,descent,6568,698.49,58.940000000000005,221000.0,2021-09-01
NETWORK,RP3,2021,9,cargo,O,descent,1925,141.8,18.92,71100.0,2021-09-01
NETWORK,RP3,2021,9,cargo,A,descent,6580,35212.969999999936,2472.02,9278399.99999999,2021-09-01
NETWORK,RP3,2021,9,cargo,I,descent,16263,33973.83999999997,2955.890000000001,11091899.999999976,2021-09-01
NETWORK,RP3,2021,9,cargo,D,climb,6568,227629.72000000044,4965.580000000005,18615999.999999996,2021-09-01
NETWORK,RP3,2021,9,cargo,A,climb,6580,266.42,6.01,22700.0,2021-09-01
NETWORK,RP3,2021,9,cargo,O,climb,1925,935.81,35.56999999999999,133300.0,2021-09-01
NETWORK,RP3,2021,9,cargo,I,climb,16263,131684.64000000013,4664.859999999993,17498200.000000004,2021-09-01
NETWORK,RP3,2021,9,cargo,A,taxi-in,6580,5712.290000000007,976.3900000000006,3668400.000000003,2021-09-01
NETWORK,RP3,2021,9,cargo,I,taxi-in,16263,5120.470000000004,999.0999999999992,3749600.0,2021-09-01
NETWORK,RP3,2021,9,cargo,D,taxi-out,6568,17964.289999999994,3127.109999999996,11728800.000000024,2021-09-01
NETWORK,RP3,2021,9,cargo,I,taxi-out,16263,16203.430000000057,3214.4899999999952,12038799.999999994,2021-09-01
NETWORK,RP3,2021,9,cargo,A,taxi-out,6580,11.519999999999998,2.13,8100.0,2021-09-01
NETWORK,RP3,2021,9,cargo,O,taxi-out,1925,46.85000000000001,12.97,48300.0,2021-09-01
NETWORK,RP3,2021,9,lowcost,I,cruise,135991,7421060.599999985,411622.03000000544,1543916800.0000145,2021-09-01
NETWORK,RP3,2021,9,lowcost,A,cruise,33150,1345155.41,94874.18999999989,355890400.00000167,2021-09-01
NETWORK,RP3,2021,9,lowcost,O,cruise,4821,126212.14000000028,8478.790000000008,31803600.000000026,2021-09-01
NETWORK,RP3,2021,9,lowcost,D,cruise,33101,2193795.090000005,123448.97999999917,463047200.00000006,2021-09-01
NETWORK,RP3,2021,9,lowcost,A,descent,33150,56218.14000000004,4711.340000000003,17691200.000000004,2021-09-01
NETWORK,RP3,2021,9,lowcost,O,descent,4821,741.66,66.08,247900.0,2021-09-01
NETWORK,RP3,2021,9,lowcost,I,descent,135991,229067.3399999996,19298.29999999992,72433699.99999982,2021-09-01
NETWORK,RP3,2021,9,lowcost,D,descent,33101,128.98999999999995,10.93,40900.00000000001,2021-09-01
NETWORK,RP3,2021,9,lowcost,I,climb,135991,850858.6899999987,30774.50999999988,115462800.00000007,2021-09-01
NETWORK,RP3,2021,9,lowcost,A,climb,33150,44.940000000000005,1.7,6400.0,2021-09-01
NETWORK,RP3,2021,9,lowcost,O,climb,4821,2035.8,75.64,283799.99999999994,2021-09-01
NETWORK,RP3,2021,9,lowcost,D,climb,33101,211484.96000000037,7643.939999999963,28682600.00000009,2021-09-01
NETWORK,RP3,2021,9,lowcost,O,taxi-in,4821,59.04,11.689999999999998,43900.0,2021-09-01
NETWORK,RP3,2021,9,lowcost,A,taxi-in,33150,8035.900000000002,1504.8299999999674,5664199.999999988,2021-09-01
NETWORK,RP3,2021,9,lowcost,D,taxi-in,33101,0.29,0.06,200.0,2021-09-01
NETWORK,RP3,2021,9,lowcost,I,taxi-in,135991,30210.589999999927,5700.570000000141,21428000.00000001,2021-09-01
NETWORK,RP3,2021,9,lowcost,D,taxi-out,33101,20232.52000000012,3795.48999999998,14220399.999999857,2021-09-01
NETWORK,RP3,2021,9,lowcost,O,taxi-out,4821,184.26,36.74,136299.99999999997,2021-09-01
NETWORK,RP3,2021,9,lowcost,A,taxi-out,33150,0.85,0.19,700.0,2021-09-01
NETWORK,RP3,2021,9,lowcost,I,taxi-out,135991,79567.64999999969,15051.750000000067,56366200.00000153,2021-09-01
NETWORK,RP3,2021,9,mainline,I,cruise,84168,4296942.820000002,228775.02999999624,858041599.9999974,2021-09-01
NETWORK,RP3,2021,9,mainline,D,cruise,32526,4943278.610000026,220462.24999999927,826830299.9999952,2021-09-01
NETWORK,RP3,2021,9,mainline,A,cruise,32936,2849820.590000006,165693.0899999992,621444500.0000001,2021-09-01
NETWORK,RP3,2021,9,mainline,O,cruise,25860,3510373.2500000126,174786.46000000136,655556700.0000033,2021-09-01
NETWORK,RP3,2021,9,mainline,I,descent,84168,136761.57000000012,11731.02000000003,44013699.99999994,2021-09-01
NETWORK,RP3,2021,9,mainline,O,descent,25860,547.1,47.60999999999999,178499.99999999997,2021-09-01
NETWORK,RP3,2021,9,mainline,A,descent,32936,107828.27999999993,7920.370000000017,29723400.00000004,2021-09-01
NETWORK,RP3,2021,9,mainline,D,descent,32526,146.94,13.07,49000.0,2021-09-01
NETWORK,RP3,2021,9,mainline,I,climb,84168,519369.4099999997,18551.60000000002,69586599.99999985,2021-09-01
NETWORK,RP3,2021,9,mainline,D,climb,32526,515751.7,14353.89000000002,53840799.99999986,2021-09-01
NETWORK,RP3,2021,9,mainline,O,climb,25860,1837.74,68.67,257800.00000000006,2021-09-01
NETWORK,RP3,2021,9,mainline,A,climb,32936,136.78,5.330000000000001,20100.0,2021-09-01
NETWORK,RP3,2021,9,mainline,I,taxi-in,84168,21255.069999999963,3962.300000000024,14884600.000000264,2021-09-01
NETWORK,RP3,2021,9,mainline,A,taxi-in,32936,23341.450000000088,4078.450000000005,15309100.00000009,2021-09-01
NETWORK,RP3,2021,9,mainline,D,taxi-out,32526,46904.01999999997,8231.200000000032,30871200.000000022,2021-09-01
NETWORK,RP3,2021,9,mainline,A,taxi-out,32936,11.54,2.28,8700.000000000002,2021-09-01
NETWORK,RP3,2021,9,mainline,O,taxi-out,25860,128.89999999999998,25.42000000000001,96000.0,2021-09-01
NETWORK,RP3,2021,9,mainline,I,taxi-out,84168,53303.42000000036,9991.900000000038,37406000.00000016,2021-09-01
NETWORK,RP3,2021,9,other,I,cruise,40291,689751.6400001069,44359.8799999977,166560700.00002432,2021-09-01
NETWORK,RP3,2021,9,other,O,cruise,7991,700528.0299999996,35881.65000000001,134584899.99999982,2021-09-01
NETWORK,RP3,2021,9,other,A,cruise,9078,456463.20000000094,28300.120000000017,106179400.00000076,2021-09-01
NETWORK,RP3,2021,9,other,D,cruise,9207,739489.8400000047,36186.96999999994,135765700.00000063,2021-09-01
NETWORK,RP3,2021,9,other,O,descent,7991,8721.900000000003,877.0000000000001,3289900.0,2021-09-01
NETWORK,RP3,2021,9,other,A,descent,9078,16011.820000000023,1528.0099999999811,5744099.999999996,2021-09-01
NETWORK,RP3,2021,9,other,I,descent,40291,30831.660000000385,6175.040000000246,23237900.000000227,2021-09-01
NETWORK,RP3,2021,9,other,D,descent,9207,601.9999999999993,155.88,588200.0000000002,2021-09-01
NETWORK,RP3,2021,9,other,I,climb,40291,96769.59999999986,7627.410000000143,28686000.00000028,2021-09-01
NETWORK,RP3,2021,9,other,A,climb,9078,2106.07,251.30000000000035,944400.0000000008,2021-09-01
NETWORK,RP3,2021,9,other,O,climb,7991,15549.760000000004,555.3500000000001,2084400.0000000005,2021-09-01
NETWORK,RP3,2021,9,other,D,climb,9207,75688.44999999976,2664.3500000000045,10004499.999999998,2021-09-01
NETWORK,RP3,2021,9,other,D,taxi-in,9207,1.54,0.31,1100.0,2021-09-01
NETWORK,RP3,2021,9,other,A,taxi-in,9078,2135.7299999999973,399.25999999999925,1502099.9999999972,2021-09-01
NETWORK,RP3,2021,9,other,I,taxi-in,40291,1497.7799999999822,323.97999999999803,1233500.00000001,2021-09-01
NETWORK,RP3,2021,9,other,I,taxi-out,40291,6893.880000000539,2063.029999999738,7862800.000000532,2021-09-01
NETWORK,RP3,2021,9,other,D,taxi-out,9207,5745.160000000022,1155.449999999984,4338899.999999967,2021-09-01
NETWORK,RP3,2021,9,other,A,taxi-out,9078,134.87000000000003,82.31000000000023,313899.9999999999,2021-09-01
NETWORK,RP3,2021,9,other,O,taxi-out,7991,493.8499999999995,109.90000000000023,409699.9999999997,2021-09-01
NETWORK,RP3,2021,9,regional,I,cruise,73771,643184.1100000005,70405.90000000015,264071399.99999925,2021-09-01
NETWORK,RP3,2021,9,regional,A,cruise,3800,21709.42000000001,3141.1699999999946,11786900.000000004,2021-09-01
NETWORK,RP3,2021,9,regional,O,cruise,2134,6612.470000000003,836.18,3136900.0,2021-09-01
NETWORK,RP3,2021,9,regional,D,cruise,3827,46148.61999999988,5055.790000000003,18964499.99999997,2021-09-01
NETWORK,RP3,2021,9,regional,D,descent,3827,4.540000000000001,1.41,5400.0,2021-09-01
NETWORK,RP3,2021,9,regional,O,descent,2134,193.81,63.89,239800.0,2021-09-01
NETWORK,RP3,2021,9,regional,A,descent,3800,1961.47,313.2699999999999,1175699.9999999988,2021-09-01
NETWORK,RP3,2021,9,regional,I,descent,73771,33988.8000000001,5289.480000000007,19845600.0,2021-09-01
NETWORK,RP3,2021,9,regional,D,climb,3827,5369.0,407.8499999999998,1532199.9999999995,2021-09-01
NETWORK,RP3,2021,9,regional,I,climb,73771,88045.84999999989,7616.069999999987,28575000.0,2021-09-01
NETWORK,RP3,2021,9,regional,O,climb,2134,820.1999999999998,117.87,441700.0000000001,2021-09-01
NETWORK,RP3,2021,9,regional,A,climb,3800,27.540000000000003,2.58,9700.0,2021-09-01
NETWORK,RP3,2021,9,regional,D,taxi-in,3827,0.1699999999999999,0.1699999999999999,600.0,2021-09-01
NETWORK,RP3,2021,9,regional,I,taxi-in,73771,4571.000000000015,1378.0699999999802,5182100.000000005,2021-09-01
NETWORK,RP3,2021,9,regional,A,taxi-in,3800,306.28000000000014,110.26,414500.00000000023,2021-09-01
NETWORK,RP3,2021,9,regional,D,taxi-out,3827,781.5899999999999,278.9000000000004,1044899.9999999997,2021-09-01
NETWORK,RP3,2021,9,regional,I,taxi-out,73771,12602.140000000025,4299.740000000011,16078399.999999996,2021-09-01
NETWORK,RP3,2021,9,regional,O,taxi-out,2134,77.18000000000002,49.72999999999997,184500.0000000001,2021-09-01
NETWORK,RP3,2021,9,regional,A,taxi-out,3800,1.73,1.02,3800.0,2021-09-01
NETWORK,RP3,2021,10,business,I,cruise,44351,221407.629999986,23428.42000000151,88211800.00000213,2021-10-01
NETWORK,RP3,2021,10,business,A,cruise,9373,75516.04999999974,7556.310000000319,28433699.999999497,2021-10-01
NETWORK,RP3,2021,10,business,O,cruise,3909,54618.8700000001,4674.17000000003,17560599.999999996,2021-10-01
NETWORK,RP3,2021,10,business,D,cruise,9543,126369.46999999952,10395.290000000175,39077699.99999977,2021-10-01
NETWORK,RP3,2021,10,business,I,descent,44351,12535.850000000208,2572.699999999928,9740300.000000883,2021-10-01
NETWORK,RP3,2021,10,business,D,descent,9543,106.45999999999998,25.289999999999985,95200.0,2021-10-01
NETWORK,RP3,2021,10,business,A,descent,9373,4435.480000000007,606.9599999999879,2299299.9999999674,2021-10-01
NETWORK,RP3,2021,10,business,O,descent,3909,128.27,32.02,120600.00000000004,2021-10-01
NETWORK,RP3,2021,10,business,I,climb,44351,33337.549999999894,3116.670000000034,11789400.000000887,2021-10-01
NETWORK,RP3,2021,10,business,D,climb,9543,12019.429999999958,781.9799999999893,2957699.9999999725,2021-10-01
NETWORK,RP3,2021,10,business,O,climb,3909,307.8599999999999,39.83999999999999,149800.0,2021-10-01
NETWORK,RP3,2021,10,business,A,climb,9373,202.4400000000001,20.11999999999998,76700.00000000009,2021-10-01
NETWORK,RP3,2021,10,business,I,taxi-in,44351,1227.049999999938,418.0499999999793,1584599.9999999455,2021-10-01
NETWORK,RP3,2021,10,business,A,taxi-in,9373,524.1799999999962,141.22000000000168,535500.0000000099,2021-10-01
NETWORK,RP3,2021,10,business,D,taxi-out,9543,1770.6999999999575,496.79999999999166,1887399.99999998,2021-10-01
NETWORK,RP3,2021,10,business,I,taxi-out,44351,4573.160000000327,1832.0699999996225,6947300.000000408,2021-10-01
NETWORK,RP3,2021,10,business,A,taxi-out,9373,24.879999999999992,11.919999999999984,43200.000000000065,2021-10-01
NETWORK,RP3,2021,10,business,O,taxi-out,3909,40.10999999999999,21.769999999999985,80600.00000000006,2021-10-01
NETWORK,RP3,2021,10,cargo,I,cruise,15632,789140.0600000019,43505.16000000001,163187600.000001,2021-10-01
NETWORK,RP3,2021,10,cargo,O,cruise,2054,304707.3399999996,15960.579999999998,59865699.99999993,2021-10-01
NETWORK,RP3,2021,10,cargo,A,cruise,6847,1011815.3200000036,54402.70000000001,204045400.00000075,2021-10-01
NETWORK,RP3,2021,10,cargo,D,cruise,6802,1939645.619999997,75392.31000000023,282750599.9999994,2021-10-01
NETWORK,RP3,2021,10,cargo,D,descent,6802,88.34,7.880000000000001,29500.0,2021-10-01
NETWORK,RP3,2021,10,cargo,O,descent,2054,92.54000000000002,16.18,60900.0,2021-10-01
NETWORK,RP3,2021,10,cargo,A,descent,6847,39090.28999999991,2737.36,10273800.000000019,2021-10-01
NETWORK,RP3,2021,10,cargo,I,descent,15632,33916.840000000026,2909.7799999999984,10919400.00000001,2021-10-01
NETWORK,RP3,2021,10,cargo,D,climb,6802,236231.33999999985,5138.970000000011,19267699.99999997,2021-10-01
NETWORK,RP3,2021,10,cargo,I,climb,15632,130568.93000000028,4528.349999999997,16990399.99999996,2021-10-01
NETWORK,RP3,2021,10,cargo,A,climb,6847,222.05,7.24,27300.0,2021-10-01
NETWORK,RP3,2021,10,cargo,O,climb,2054,995.2899999999998,39.09,146600.0,2021-10-01
NETWORK,RP3,2021,10,cargo,I,taxi-in,15632,4956.160000000007,964.2499999999966,3620999.999999993,2021-10-01
NETWORK,RP3,2021,10,cargo,A,taxi-in,6847,6670.560000000005,1136.5999999999988,4266199.999999998,2021-10-01
NETWORK,RP3,2021,10,cargo,D,taxi-in,6802,1.17,0.22,899.9999999999999,2021-10-01
NETWORK,RP3,2021,10,cargo,A,taxi-out,6847,13.740000000000004,2.74,10300.0,2021-10-01
NETWORK,RP3,2021,10,cargo,O,taxi-out,2054,57.91,15.91,59400.00000000001,2021-10-01
NETWORK,RP3,2021,10,cargo,D,taxi-out,6802,19638.17000000001,3408.9499999999944,12785700.00000002,2021-10-01
NETWORK,RP3,2021,10,cargo,I,taxi-out,15632,16014.000000000033,3164.209999999997,11849700.000000011,2021-10-01
NETWORK,RP3,2021,10,lowcost,D,cruise,33309,2264064.4799999925,127143.5299999996,476896399.9999997,2021-10-01
NETWORK,RP3,2021,10,lowcost,O,cruise,5701,198938.11,13571.71,50915400.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,A,cruise,33376,1343974.5999999954,94896.05999999904,355980500.00000024,2021-10-01
NETWORK,RP3,2021,10,lowcost,I,cruise,134878,7434772.570000014,413984.6400000081,1552789500.0000226,2021-10-01
NETWORK,RP3,2021,10,lowcost,D,descent,33309,75.17,5.96,22300.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,A,descent,33376,58372.289999999964,4887.710000000003,18354100.0000001,2021-10-01
NETWORK,RP3,2021,10,lowcost,O,descent,5701,748.7099999999999,66.36000000000001,248700.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,I,descent,134878,231284.879999999,19492.39999999984,73166299.9999997,2021-10-01
NETWORK,RP3,2021,10,lowcost,I,climb,134878,835108.4600000016,30199.729999999945,113303300.00000004,2021-10-01
NETWORK,RP3,2021,10,lowcost,O,climb,5701,1822.1000000000004,67.02000000000001,251100.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,A,climb,33376,147.61,5.38,20300.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,D,climb,33309,214096.1899999996,7715.549999999976,28954800.000000022,2021-10-01
NETWORK,RP3,2021,10,lowcost,O,taxi-in,5701,56.72,11.12,41900.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,A,taxi-in,33376,8464.71,1584.749999999969,5955999.999999997,2021-10-01
NETWORK,RP3,2021,10,lowcost,I,taxi-in,134878,30909.35999999986,5850.450000000131,21989200.000000093,2021-10-01
NETWORK,RP3,2021,10,lowcost,I,taxi-out,134878,78486.70999999989,14884.840000000157,55745100.00000126,2021-10-01
NETWORK,RP3,2021,10,lowcost,O,taxi-out,5701,165.27,33.09,122100.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,A,taxi-out,33376,2.8,0.55,2100.0,2021-10-01
NETWORK,RP3,2021,10,lowcost,D,taxi-out,33309,20479.280000000123,3842.629999999978,14394099.999999844,2021-10-01
NETWORK,RP3,2021,10,mainline,O,cruise,27615,4032845.419999976,199418.49000000025,747936299.999995,2021-10-01
NETWORK,RP3,2021,10,mainline,A,cruise,33102,2924506.280000014,169937.9400000005,637361999.9999943,2021-10-01
NETWORK,RP3,2021,10,mainline,D,cruise,32927,5153927.589999992,229266.4699999992,859848199.9999946,2021-10-01
NETWORK,RP3,2021,10,mainline,I,cruise,84636,4532948.759999996,239023.5399999977,896471599.999998,2021-10-01
NETWORK,RP3,2021,10,mainline,I,descent,84636,142487.2100000004,12129.910000000027,45513700.00000002,2021-10-01
NETWORK,RP3,2021,10,mainline,A,descent,33102,111976.98999999996,8237.329999999998,30908900.0,2021-10-01
NETWORK,RP3,2021,10,mainline,O,descent,27615,590.63,51.05,191600.0,2021-10-01
NETWORK,RP3,2021,10,mainline,D,descent,32927,97.13,8.659999999999998,32700.000000000004,2021-10-01
NETWORK,RP3,2021,10,mainline,D,climb,32927,521243.8399999999,14448.289999999934,54191099.99999994,2021-10-01
NETWORK,RP3,2021,10,mainline,O,climb,27615,2127.29,78.08999999999999,292900.0,2021-10-01
NETWORK,RP3,2021,10,mainline,A,climb,33102,105.83,4.449999999999998,16599.999999999996,2021-10-01
NETWORK,RP3,2021,10,mainline,I,climb,84636,528494.0100000006,18609.73999999999,69803499.99999996,2021-10-01
NETWORK,RP3,2021,10,mainline,A,taxi-in,33102,24800.22999999994,4343.710000000007,16305800.000000028,2021-10-01
NETWORK,RP3,2021,10,mainline,I,taxi-in,84636,23306.279999999937,4306.860000000045,16174700.00000023,2021-10-01
NETWORK,RP3,2021,10,mainline,I,taxi-out,84636,54420.770000000026,10108.300000000048,37849600.00000021,2021-10-01
NETWORK,RP3,2021,10,mainline,O,taxi-out,27615,148.09999999999997,29.640000000000004,111799.99999999999,2021-10-01
NETWORK,RP3,2021,10,mainline,A,taxi-out,33102,9.53,2.02,7800.000000000001,2021-10-01
NETWORK,RP3,2021,10,mainline,D,taxi-out,32927,47669.35000000004,8384.440000000031,31442599.99999996,2021-10-01
NETWORK,RP3,2021,10,other,O,cruise,8167,739610.8100000015,37704.36,141420700.00000066,2021-10-01
NETWORK,RP3,2021,10,other,A,cruise,8784,489184.97000000434,29994.49999999988,112538300.00000066,2021-10-01
NETWORK,RP3,2021,10,other,I,cruise,37381,652615.5900000877,41894.86999999807,157292300.00002086,2021-10-01
NETWORK,RP3,2021,10,other,D,cruise,8896,791073.6800000024,38578.90999999986,144737200.00000134,2021-10-01
NETWORK,RP3,2021,10,other,I,descent,37381,30024.80000000053,6079.100000000242,22878599.999999877,2021-10-01
NETWORK,RP3,2021,10,other,D,descent,8896,769.7099999999999,175.19000000000003,658000.0000000006,2021-10-01
NETWORK,RP3,2021,10,other,O,descent,8167,9169.150000000009,1015.5899999999992,3810199.9999999995,2021-10-01
NETWORK,RP3,2021,10,other,A,descent,8784,17246.030000000017,1591.0299999999795,5982899.999999999,2021-10-01
NETWORK,RP3,2021,10,other,O,climb,8167,14403.260000000006,505.3999999999999,1896700.0000000005,2021-10-01
NETWORK,RP3,2021,10,other,A,climb,8784,2366.96,240.12,901700.0000000003,2021-10-01
NETWORK,RP3,2021,10,other,I,climb,37381,90750.57999999964,7186.490000000184,27025300.00000009,2021-10-01
NETWORK,RP3,2021,10,other,D,climb,8896,75300.21000000011,2644.6500000000046,9932900.000000017,2021-10-01
NETWORK,RP3,2021,10,other,A,taxi-in,8784,2539.0900000000024,475.5999999999976,1790799.9999999932,2021-10-01
NETWORK,RP3,2021,10,other,O,taxi-in,8167,1.8,0.35,1300.0,2021-10-01
NETWORK,RP3,2021,10,other,I,taxi-in,37381,1617.409999999983,341.75999999999607,1299600.0000000035,2021-10-01
NETWORK,RP3,2021,10,other,D,taxi-in,8896,1.26,0.24,900.0,2021-10-01
NETWORK,RP3,2021,10,other,D,taxi-out,8896,5916.710000000014,1187.8199999999842,4460499.999999986,2021-10-01
NETWORK,RP3,2021,10,other,I,taxi-out,37381,6270.790000000422,1924.3699999997305,7338300.000000428,2021-10-01
NETWORK,RP3,2021,10,other,O,taxi-out,8167,615.5599999999991,135.89000000000013,506899.99999999994,2021-10-01
NETWORK,RP3,2021,10,other,A,taxi-out,8784,135.32999999999998,75.71000000000015,287899.9999999996,2021-10-01
NETWORK,RP3,2021,10,regional,D,cruise,4120,50035.71999999997,5212.81,19554600.00000005,2021-10-01
NETWORK,RP3,2021,10,regional,I,cruise,72798,629185.830000005,69238.0499999997,259694800.00000072,2021-10-01
NETWORK,RP3,2021,10,regional,O,cruise,2163,6807.050000000004,835.4399999999999,3136099.9999999977,2021-10-01
NETWORK,RP3,2021,10,regional,A,cruise,4083,22212.06000000001,3095.020000000004,11611900.000000022,2021-10-01
NETWORK,RP3,2021,10,regional,I,descent,72798,34152.56999999996,5245.020000000018,19678300.000000004,2021-10-01
NETWORK,RP3,2021,10,regional,D,descent,4120,6.82,1.86,6900.0,2021-10-01
NETWORK,RP3,2021,10,regional,O,descent,2163,175.01999999999995,60.220000000000006,225700.0,2021-10-01
NETWORK,RP3,2021,10,regional,A,descent,4083,2183.389999999999,351.04,1317600.000000001,2021-10-01
NETWORK,RP3,2021,10,regional,I,climb,72798,86052.61999999997,7378.390000000008,27678599.99999999,2021-10-01
NETWORK,RP3,2021,10,regional,O,climb,2163,781.4599999999999,113.31000000000002,425000.0,2021-10-01
NETWORK,RP3,2021,10,regional,A,climb,4083,26.27,2.24,8400.0,2021-10-01
NETWORK,RP3,2021,10,regional,D,climb,4120,5636.640000000001,425.91,1599499.9999999995,2021-10-01
NETWORK,RP3,2021,10,regional,A,taxi-in,4083,372.42,138.14,519600.0000000006,2021-10-01
NETWORK,RP3,2021,10,regional,I,taxi-in,72798,4879.250000000013,1457.779999999988,5479400.000000002,2021-10-01
NETWORK,RP3,2021,10,regional,I,taxi-out,72798,12496.920000000018,4233.490000000018,15834799.99999999,2021-10-01
NETWORK,RP3,2021,10,regional,A,taxi-out,4083,2.75,1.2,4500.0,2021-10-01
NETWORK,RP3,2021,10,regional,O,taxi-out,2163,75.52,48.12000000000001,178799.99999999997,2021-10-01
NETWORK,RP3,2021,10,regional,D,taxi-out,4120,822.1399999999996,291.9500000000004,1095700.0000000005,2021-10-01
NETWORK,RP3,2021,11,business,D,cruise,7726,104948.68000000052,8524.630000000128,32054299.999999862,2021-11-01
NETWORK,RP3,2021,11,business,I,cruise,34926,163879.8099999964,17382.380000002027,65461699.99999196,2021-11-01
NETWORK,RP3,2021,11,business,A,cruise,7749,64584.09999999962,6434.460000000202,24205599.99999989,2021-11-01
NETWORK,RP3,2021,11,business,O,cruise,3384,44169.14999999993,3866.060000000003,14525300.000000035,2021-11-01
NETWORK,RP3,2021,11,business,D,descent,7726,74.88000000000001,19.559999999999985,73400.00000000001,2021-11-01
NETWORK,RP3,2021,11,business,O,descent,3384,149.04,32.52999999999999,122799.99999999996,2021-11-01
NETWORK,RP3,2021,11,business,A,descent,7749,3766.640000000004,502.439999999997,1909199.9999999905,2021-11-01
NETWORK,RP3,2021,11,business,I,descent,34926,9544.0900000001,1948.8099999997048,7385400.000000281,2021-11-01
NETWORK,RP3,2021,11,business,D,climb,7726,10011.520000000026,640.2999999999931,2420499.9999999944,2021-11-01
